Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,54.0356,0,53.5086,22,105.8212,0.035181,0.000672,0.0,0.0,Sep,3,1,6,3,Returning_Visitor,0,1
0,169.191,0,73.4767,11,16.0697,0.001178,0.004009,43.116813,0.0,May,3,1,1,1,Returning_Visitor,1,0
0,87.8828,0,0.0,48,275.5791,0.00123,0.010665,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,1,1
0,17.7241,0,0.0,2,59.88,0.004827,0.049028,0.0,0.0,Mar,1,1,3,8,Returning_Visitor,0,0
0,45.2882,0,0.0,3,3522.0428,0.051707,0.034836,25.413246,0.0,Nov,4,2,1,4,New_Visitor,0,0
4,13.6218,3,0.0,0,53.9541,0.010442,0.072354,0.0,0.0,Aug,2,2,4,2,Returning_Visitor,1,1
1,1.0619,0,0.0,4,22149.8517,0.051113,0.029543,0.0,0.0,Nov,2,1,1,1,Returning_Visitor,0,1
13,4.5695,0,0.0,112,26.2466,0.004337,0.008171,0.0,0.0,Dec,2,2,1,9,Returning_Visitor,0,1
0,3.063,0,99.9062,12,1.8048,0.041931,0.006295,0.0,0.0,Sep,2,2,6,11,Returning_Visitor,0,0
4,3.4171,0,109.853,10,384.6745,1.3e-05,0.03969,20.149988,1.0,Nov,4,1,3,2,New_Visitor,0,0
2,3398.75,3,0.0,0,1621.1936,0.004867,0.008026,80.41931,0.0,Mar,2,2,1,3,Returning_Visitor,1,1
0,5.0049,3,0.0,84,4.4776,0.001478,0.003146,0.0,0.0,Nov,2,2,1,2,New_Visitor,1,1
0,4.0427,0,210.5725,24,552.8202,0.009161,0.044025,0.0,0.0,Oct,1,2,4,2,Returning_Visitor,1,0
1,1.5554,0,0.0,150,250.7299,0.004849,0.012264,13.389124,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,39.2268,0,0.0,0,21555.5402,0.021029,0.012249,0.0,0.0,May,2,2,2,2,Returning_Visitor,0,1
0,16.5759,0,0.0,13,1885.0233,0.000454,0.041487,0.0,0.0,May,2,2,3,2,New_Visitor,0,0
3,2.6312,0,0.0,1,164.11,0.000828,0.021753,0.0,0.0,Mar,1,2,1,4,Returning_Visitor,0,0
0,4.0697,1,0.0,41,11.851,0.000372,0.011496,0.0,0.0,May,1,2,3,2,Returning_Visitor,0,0
0,98.9221,0,0.0,20,31.4075,0.001374,0.022576,0.0,0.0,May,1,2,1,3,Returning_Visitor,0,0
0,0.8328,0,0.0,43,600.511,0.020897,0.013842,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,2.4437,0,0.0,14,1102.9921,0.01491,0.02033,0.0,0.0,Sep,2,13,9,2,Returning_Visitor,1,0
0,14.393,0,0.0,34,249.295,0.03972,0.039414,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,0,0
1,15.8496,0,0.0,107,68.4856,0.007176,0.028972,10.730434,0.0,June,1,2,1,13,New_Visitor,0,0
2,38.4722,0,0.0,0,45.6961,0.002373,0.007778,23.344339,0.0,Nov,1,2,1,13,Returning_Visitor,1,0
3,1.3247,2,0.0,3,103.8884,0.014431,0.012864,0.0,0.0,May,1,2,1,8,Returning_Visitor,0,0
10,0.0799,0,0.0,3,35.2748,0.026777,0.002918,0.0,0.0,May,1,2,3,2,Returning_Visitor,0,0
2,7.2823,4,12.8563,26,1197.7669,0.012685,0.009498,0.0,0.0,Nov,3,1,2,2,Returning_Visitor,0,0
9,2.461,0,0.0,4,601.7932,0.001001,0.012995,0.0,0.2,Mar,2,1,4,2,Returning_Visitor,0,0
1,2.0668,0,0.0,37,1748.8903,0.016153,0.050722,0.0,0.0,Jul,1,1,6,4,Returning_Visitor,1,0
3,14.8011,0,18.3454,3,5655.7148,0.05873,0.058578,0.0,0.0,Nov,3,4,3,2,Returning_Visitor,0,0
0,0.0154,0,0.0,81,425.6199,4.4e-05,0.019416,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,0,0
0,3.5926,0,30.5044,1,220.7951,0.01478,0.000675,19.554959,0.0,Dec,2,5,4,3,Returning_Visitor,1,0
0,17.6093,4,0.0,2,207.4514,0.002798,0.046711,0.0,0.0,Mar,3,1,1,3,New_Visitor,0,0
0,11.6098,0,141.5132,19,109.2478,0.004924,0.007552,0.0,0.0,May,3,2,1,2,Returning_Visitor,1,0
2,1.1423,0,129.3374,78,10030.7075,0.021811,0.000406,0.0,0.0,Mar,2,1,2,2,Returning_Visitor,1,0
1,404.437,1,0.0,2,560.476,0.000432,0.013456,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,0,0
5,33.1381,0,0.0,3,48.5385,0.004348,0.001823,0.0,0.0,May,1,2,1,3,Returning_Visitor,1,0
0,25.1188,0,212.9062,0,5374.86,0.000654,0.106303,13.342299,0.0,Dec,2,6,3,3,Other,0,0
0,104.1385,0,16.3537,61,19.1562,0.014755,0.004308,0.0,0.0,May,3,2,1,2,Returning_Visitor,1,1
3,9.6156,0,0.0,5,991.7892,0.019524,0.021451,22.246007,0.0,May,1,1,1,2,Returning_Visitor,0,0
0,49.4743,0,133.5685,21,530.881,0.000959,0.009839,0.0,0.0,May,3,2,3,3,Returning_Visitor,1,0
0,5.8829,0,524.0052,41,137.0308,0.004601,0.043199,0.0,0.2,May,2,2,3,8,Returning_Visitor,1,0
2,8.9836,0,0.0,1,244.3923,0.004455,0.001245,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,1,0
3,15.08,0,0.0,37,738.0357,0.00219,0.062625,0.0,0.4,Oct,1,2,4,10,Returning_Visitor,1,1
0,48.5725,0,0.0,6,118.8465,0.010544,0.002241,0.0,0.0,Jul,3,2,2,20,Returning_Visitor,0,0
0,1.0888,1,4.8261,292,1683.4101,0.009118,0.008719,31.699123,0.0,May,2,2,3,3,Returning_Visitor,0,0
0,0.1191,0,0.0,155,77.4468,0.000551,0.00402,0.0,0.0,Oct,1,2,1,13,Other,1,0
1,1.281,0,0.0,11,6109.7251,0.013194,0.046873,0.0,0.0,Mar,1,2,9,2,Returning_Visitor,0,0
2,8.4108,0,50.0801,0,24.8284,0.006373,0.032418,0.0,0.6,Nov,3,5,1,2,Returning_Visitor,0,0
0,58.2169,4,0.0,0,88.4727,0.034495,0.01707,0.0,0.0,Nov,2,2,2,1,New_Visitor,0,0
0,333.7383,0,0.0,7,268.7447,0.011462,0.061342,0.0,0.0,May,1,2,1,3,Returning_Visitor,0,1
1,221.4953,0,0.0,1,676.1717,0.001445,0.011225,0.0,0.4,Oct,3,2,1,1,Returning_Visitor,0,0
0,25.4343,0,0.0,18,1.3622,0.00012,0.009909,0.0,0.0,May,2,4,9,3,New_Visitor,0,0
2,10.8809,7,0.0,83,500.3282,0.050392,0.082588,0.0,0.0,Nov,3,4,1,2,Returning_Visitor,0,0
3,15.0353,0,0.0,0,2553.7774,0.016411,0.068951,0.0,0.0,Mar,1,2,1,2,New_Visitor,1,0
0,49.5778,0,0.0,16,104.7708,0.001391,0.076266,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,0,0
6,16.5053,0,0.0,22,1360.1045,4.2e-05,0.016432,18.957449,0.0,Dec,3,2,1,1,Returning_Visitor,0,0
4,1.7617,2,0.0,1,65.3975,2.1e-05,0.004708,0.0,0.0,Dec,1,1,9,4,Returning_Visitor,0,0
0,105.4647,0,0.0,140,10371.8238,0.000563,0.002364,0.0,0.0,Mar,2,1,1,13,Returning_Visitor,0,1
6,49.3606,0,0.0,6,9932.0211,0.009464,0.005889,0.0,0.2,Mar,2,2,4,13,Returning_Visitor,0,0
0,130.1454,0,0.0,11,27.1952,0.036648,0.025687,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0
9,270.5716,0,0.0,61,9.9472,0.031456,0.008873,0.0,0.0,Nov,1,2,1,1,Returning_Visitor,0,0
0,8.5289,0,101.5291,224,667.8803,0.005532,0.004602,46.298798,0.0,Nov,3,2,2,2,Returning_Visitor,1,0
0,0.3846,0,0.0,29,21.9303,0.003004,0.010443,0.0,0.0,May,2,2,1,8,Returning_Visitor,0,0
0,0.1852,0,181.5485,30,59.1082,0.002305,0.002502,0.0,0.0,Dec,1,2,1,2,New_Visitor,0,0
0,18.4685,0,188.0599,7,883.302,0.010767,0.035099,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,1,0
0,222.322,1,0.0,2,558.2915,0.000346,0.031191,0.0,0.0,Oct,2,2,1,2,New_Visitor,0,0
12,3.428,0,0.0,3,272.0863,0.023791,0.005236,0.0,0.0,Oct,2,1,2,5,Returning_Visitor,0,0
0,272.827,0,0.0,1,122.0964,0.00739,0.001008,11.09031,0.0,Nov,2,1,1,4,Returning_Visitor,0,0
0,0.2071,0,0.0,0,795.1175,0.009812,0.010971,71.439379,0.0,Nov,2,1,2,1,Returning_Visitor,0,0
0,0.3872,3,0.0,6,132.729,0.021787,0.097058,0.0,0.0,May,1,6,3,11,Returning_Visitor,0,0
0,0.0161,0,0.0,28,72.0619,0.03628,0.001637,0.0,0.0,June,2,2,2,3,Returning_Visitor,0,0
0,1.6692,0,67.4633,3,14.8795,0.001482,0.028037,24.514076,0.0,Mar,1,1,7,13,Returning_Visitor,0,1
0,7.6256,3,0.0,0,101.0906,0.00067,0.019706,0.0,0.0,Oct,2,2,1,8,Returning_Visitor,0,1
1,2.2339,3,0.0,1,35.1807,0.019021,0.089981,0.0,0.0,Nov,2,1,3,3,Returning_Visitor,0,0
0,4.6118,0,0.0,20,604.0149,0.059029,0.000178,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,0,0
0,23.7355,0,0.0,0,291.389,0.026297,0.007182,0.0,0.0,May,2,2,6,2,Returning_Visitor,0,0
0,117.4888,0,0.0,12,102.1846,0.011826,0.028445,0.0,0.0,May,2,2,3,2,Returning_Visitor,1,0
4,4.0277,1,165.7419,12,4743.5648,0.002176,0.003521,23.642218,0.0,Dec,1,2,2,3,Returning_Visitor,0,0
7,429.6445,0,0.0,37,375.7436,0.010047,0.002145,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,0,0
1,1.0397,0,0.0,0,2063.0925,0.037047,0.008531,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,1,0
0,2.9063,3,0.0,1,148.2151,0.00965,0.00308,0.0,0.0,May,3,2,3,1,Returning_Visitor,0,0
1,183.1548,0,527.7938,0,207.2089,0.00296,0.022742,0.0,0.0,Mar,2,2,1,5,Returning_Visitor,0,0
1,0.0678,0,0.0,194,379.3757,0.00021,0.061537,12.036562,0.0,June,2,2,3,10,Returning_Visitor,0,0
3,21.0832,6,0.0,1,3094.6372,0.00045,0.063463,0.0,0.0,Nov,2,2,3,1,New_Visitor,0,0
0,0.4018,3,0.0,16,630.2453,0.067825,0.003701,1.820258,0.0,May,2,1,2,1,Returning_Visitor,0,0
0,1.1341,0,0.0,94,65.1474,8.5e-05,0.020414,0.0,0.0,Dec,8,4,1,1,Returning_Visitor,0,0
2,0.5101,0,0.0,0,24.6902,0.002267,0.009275,0.0,0.0,Nov,2,4,3,2,New_Visitor,0,0
0,0.8627,0,159.0732,11,1828.4239,0.002704,0.063884,12.27339,0.0,Nov,2,5,7,1,Returning_Visitor,0,1
7,2.0478,0,0.0,5,50.3986,4.3e-05,0.01622,0.0,0.8,Dec,3,2,9,1,Returning_Visitor,0,0
0,4.2588,0,28.3086,67,2943.5106,0.05131,0.006165,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,0,0
0,6.0668,0,0.0,3,4293.1024,0.019669,0.010156,0.0,0.0,Nov,1,2,6,1,Returning_Visitor,1,0
0,15.8762,0,0.0,17,129.3935,0.002313,0.036304,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,0,1
0,2.5492,0,0.0,0,57903.07,0.036189,0.001948,288.150662,0.0,Oct,2,2,1,2,Returning_Visitor,1,1
1,23.8962,0,0.0,23,37.2265,0.026417,0.015417,0.0,0.0,May,2,2,1,13,Returning_Visitor,0,0
6,29.1463,0,0.0,139,2020.0749,0.000377,0.020357,0.0,0.2,Nov,2,5,6,1,Returning_Visitor,1,0
4,21.9027,0,0.0,0,8343.0156,9.1e-05,0.038042,2.357987,0.0,Nov,2,2,1,2,Returning_Visitor,1,0
0,11.7157,0,0.0,7,3.9062,0.004269,0.003413,0.0,0.0,May,1,1,3,1,New_Visitor,0,0
2,15.827,0,266.0023,0,7010.0415,0.007813,0.023825,0.0,0.0,May,2,2,1,20,Returning_Visitor,1,0
0,3.2874,0,0.0,26,1610.4095,0.041005,0.000925,0.0,0.0,May,2,2,1,3,New_Visitor,0,0
4,5.0976,0,108.433,1,363.8919,0.064723,0.0365,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0
0,112.6603,10,0.0,11,1358.997,0.01272,0.009174,0.0,0.0,Nov,2,2,1,5,Returning_Visitor,0,0
0,8.3775,0,0.0,101,848.6965,0.045321,0.025246,10.980458,0.0,May,4,2,9,2,Returning_Visitor,0,0
0,3.8101,0,0.0,0,958.4104,0.015137,0.048398,26.828935,0.0,Nov,2,4,2,1,Returning_Visitor,0,0
3,0.9488,0,27.4579,12,94.9419,0.012616,0.012751,0.0,0.0,Oct,3,2,3,2,Returning_Visitor,0,0
5,72.6022,0,0.0,3,95.3464,0.003625,0.008033,0.0,0.0,Dec,3,1,9,1,Returning_Visitor,0,0
3,56.7298,9,0.0,9,187.5092,6.2e-05,0.018289,0.0,0.0,Mar,3,2,1,5,Returning_Visitor,0,1
0,36.3328,0,45.5239,19,81.0142,0.017456,0.019078,0.0,0.0,May,3,2,3,1,Returning_Visitor,0,0
0,0.8698,0,0.0,9,14904.9788,0.001589,0.006218,0.0,0.0,Nov,2,2,8,3,Returning_Visitor,0,0
1,23.3832,2,0.0,48,252.9798,0.001766,0.028705,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,0,0
0,5.6397,0,0.0,2,3939.1858,0.005286,0.007905,76.424724,0.0,Aug,2,2,1,13,Returning_Visitor,1,0
4,31.0608,0,111.2891,6,827.8952,0.003649,0.010083,0.0,0.0,Jul,3,1,3,3,Returning_Visitor,0,0
0,104.7125,0,0.0,2,237.7199,0.012551,0.017591,4.464182,0.0,Mar,2,5,1,1,Returning_Visitor,0,0
0,0.2045,1,0.0,36,393.3941,0.000148,0.035918,10.480439,0.0,May,2,2,1,6,Returning_Visitor,0,0
0,6.4971,1,78.0582,88,261.6712,0.096978,0.012231,0.0,0.0,May,2,13,2,11,Returning_Visitor,1,0
2,93.5571,0,0.0,0,56.9244,0.018385,0.013491,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,1,0
8,3398.75,0,0.0,1,287.2882,0.016472,0.004713,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
0,2.655,0,0.0,92,54.8758,0.005216,0.00561,57.608193,0.0,Sep,1,2,1,7,Returning_Visitor,1,0
7,0.8097,0,0.0,0,100.7075,0.006701,0.075254,0.0,0.0,Mar,1,2,2,3,Returning_Visitor,0,0
0,0.0997,0,0.0,59,11772.0921,0.003701,0.01408,0.0,0.0,Nov,1,4,3,3,Returning_Visitor,0,0
0,1058.7813,0,21.8165,58,1202.3202,0.00677,0.01296,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,0,0
2,15.2365,0,0.0,4,25.033,0.004533,0.014179,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,0
7,0.4515,0,0.0,0,600.4785,0.031766,0.005448,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,0
5,63.9075,0,0.0,14,4200.1623,0.000756,0.001508,0.0,0.0,May,2,2,2,4,Returning_Visitor,1,0
0,0.5986,1,0.0,1,65.888,0.000397,0.007606,0.0,0.6,Nov,1,2,7,3,Returning_Visitor,1,0
0,36.4806,0,98.1952,12,2360.8039,0.002588,0.016825,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0
2,2.7876,1,183.2436,126,1785.3765,0.062437,0.040196,0.0,0.0,Nov,2,4,3,1,New_Visitor,0,0
2,16.4479,3,0.0,25,1006.2346,0.015482,0.042392,0.0,0.0,Mar,1,5,3,2,Returning_Visitor,0,0
0,49.05,0,0.0,8,2796.0694,0.002193,0.007015,0.0,0.0,Dec,3,2,1,4,Returning_Visitor,0,0
0,34.3585,0,0.0,22,4301.9117,0.006442,0.06583,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,0.1782,0,0.0,60,26.9433,0.004473,0.01248,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,0,1
3,103.485,0,0.0,2,63973.5222,0.010029,0.011251,31.527073,0.0,Dec,2,2,3,3,Returning_Visitor,1,0
5,1.1844,0,0.0,68,99.6203,0.002241,0.024535,0.0,0.0,May,3,1,1,13,Returning_Visitor,0,0
6,0.6698,0,0.0,1,1830.4585,0.018246,8.4e-05,0.0,0.0,Jul,1,2,2,10,Returning_Visitor,0,0
1,0.8123,0,0.0,18,5263.0968,0.010306,0.018079,0.0,0.0,Mar,1,3,3,6,Returning_Visitor,0,0
0,0.2163,0,0.0,3,172.0546,0.001361,0.050161,0.0,0.0,Nov,1,6,6,10,Returning_Visitor,0,0
1,2541.4743,0,102.2617,0,260.3376,0.008283,0.001221,9.590055,0.0,Nov,2,10,3,1,Returning_Visitor,0,1
3,3.2007,0,0.0,1,187.3106,0.04395,0.01711,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,0,1
0,0.3129,0,0.0,15,110.456,8e-06,0.002967,15.967312,0.0,May,2,2,1,1,Returning_Visitor,1,0
6,126.2009,0,0.0,0,0.501,0.010691,0.010912,0.0,0.0,May,1,2,6,2,Returning_Visitor,0,0
2,0.7463,0,65.7091,8,230.4273,0.043989,0.004604,0.0,0.0,Nov,1,1,6,8,New_Visitor,0,0
0,5.1866,0,180.2032,11,192.7049,0.000408,0.001056,22.721678,0.0,June,2,1,3,2,Returning_Visitor,0,0
2,56.2979,0,0.0,124,1044.9388,0.077747,0.023962,0.0,0.0,Mar,2,5,4,1,Returning_Visitor,1,1
5,4.0664,0,0.0,22,14429.4612,0.007516,0.006279,21.543956,0.0,Oct,2,2,7,1,New_Visitor,0,1
1,28.5423,24,0.0,3,6959.8396,0.002153,0.015478,26.77087,0.0,May,3,2,3,1,New_Visitor,1,0
2,4.7112,0,0.0,0,2411.1626,0.037115,0.03732,93.865796,0.0,Dec,1,1,1,1,Other,1,1
1,2.428,3,0.0,2,96.0365,0.009988,0.007355,20.851204,0.0,May,2,1,1,1,Returning_Visitor,0,0
3,11.0975,0,0.0,7,252.0873,0.000546,0.030101,0.0,0.0,Mar,1,1,3,6,Returning_Visitor,0,0
0,2.9469,3,0.0,11,2783.7846,0.102168,0.081409,0.0,0.0,May,8,1,1,5,Returning_Visitor,0,0
0,32.8453,0,285.0771,18,1765.9165,0.05471,0.041021,0.0,0.6,Aug,3,2,1,3,Returning_Visitor,1,0
0,3.0232,3,0.0,110,72.9062,0.055042,0.052996,0.0,0.0,June,2,1,1,1,Returning_Visitor,0,0
0,0.5799,0,0.0,46,142.0444,0.000428,0.016056,10.810557,0.0,Feb,1,2,2,3,Other,1,0
0,173.2798,0,13.6083,68,369.898,0.009994,0.049693,0.0,0.0,May,2,1,4,1,Returning_Visitor,0,0
1,32.0847,0,0.0,56,16.6194,0.041957,0.006407,0.0,0.0,Dec,1,2,2,1,Returning_Visitor,0,0
0,0.88,0,0.0,1,435.7895,0.033075,0.007767,0.0,0.0,Nov,4,2,2,1,Returning_Visitor,0,0
0,0.4786,0,72.0021,108,8803.9461,0.013049,0.007672,0.0,0.0,May,2,2,1,11,Returning_Visitor,1,1
0,23.3856,2,0.0,2,8.9355,3e-05,0.00336,28.863978,0.0,Oct,2,2,7,2,New_Visitor,1,0
0,13.0245,0,0.0,1,2154.8508,0.008005,0.021613,0.0,0.0,Dec,1,2,8,2,Returning_Visitor,0,0
0,49.8382,1,0.0,0,166.6028,0.003162,0.006766,7.386745,0.0,Oct,2,4,4,11,Returning_Visitor,0,0
0,0.0151,0,17.0679,29,20033.9764,0.025579,0.025157,0.0,0.0,Sep,1,4,3,2,Returning_Visitor,0,0
0,5.8834,0,0.0,29,1610.9776,0.038968,0.026701,0.0,0.0,Dec,1,1,7,8,New_Visitor,0,0
5,574.3709,3,0.0,47,440.4077,0.081919,0.002408,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,0,0
1,0.2306,0,0.0,62,214.091,0.068716,0.001669,0.0,0.0,May,2,1,4,4,Returning_Visitor,0,0
0,0.4085,0,0.0,0,6191.9527,0.004276,0.088168,0.0,0.6,June,2,2,1,13,Returning_Visitor,1,0
0,79.0499,1,32.4794,52,149.3262,0.000213,0.014006,0.0,0.0,May,2,1,3,4,Returning_Visitor,0,0
1,222.7462,0,0.0,1,2886.5306,0.022373,0.020474,40.086375,0.0,Mar,1,4,7,5,Returning_Visitor,0,1
4,9.4959,4,0.0,11,148.1149,0.013201,0.013318,0.0,0.0,Sep,3,1,2,4,New_Visitor,0,0
1,38.6706,0,0.0,117,40.2627,0.011963,0.00138,0.0,0.0,Nov,1,1,1,7,Returning_Visitor,1,0
0,2.0031,0,0.0,12,5380.8192,0.009358,0.012176,0.0,0.0,May,2,2,8,1,Returning_Visitor,0,0
2,20.2518,0,0.0,4,18023.9112,0.020145,0.01396,0.0,0.4,Mar,1,2,4,13,Returning_Visitor,1,0
4,62.6966,6,0.0,5,56.3058,0.001615,0.009316,0.0,0.0,Jul,2,2,6,13,Returning_Visitor,1,0
6,0.7005,6,1188.0137,5,2622.6425,0.017667,0.012132,3.84401,0.8,Nov,1,1,2,11,Returning_Visitor,0,0
2,0.2608,0,0.0,31,343.6398,0.000822,0.003099,99.160484,0.0,Feb,1,2,3,2,Returning_Visitor,0,0
1,2.5167,0,4.7251,20,15.6273,0.044895,0.031743,0.0,0.0,May,2,1,1,3,Returning_Visitor,0,0
0,49.0492,0,0.0,4,181.017,0.029782,0.021746,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,0,0
0,60.8312,0,0.0,6,79.552,0.009865,0.027051,0.0,0.0,Sep,2,1,2,2,Returning_Visitor,0,0
0,0.2804,0,0.0,28,99.1394,0.008499,0.052727,0.0,0.0,May,2,2,1,13,Returning_Visitor,0,1
2,591.7378,0,717.6953,16,4298.3561,0.041052,0.012126,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,1,1
3,80.9001,0,0.0,14,678.3065,0.013481,0.00478,13.616202,0.0,Dec,1,4,9,2,Returning_Visitor,0,0
4,10.9526,0,0.0,24,168.247,0.035536,0.047688,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0
3,0.6027,0,0.0,25,109.9285,0.0,0.004058,0.0,0.6,Nov,3,1,1,1,Returning_Visitor,1,0
0,44.2097,0,0.0,26,23.545,0.035043,0.052664,0.0,0.0,Dec,2,2,4,1,New_Visitor,1,0
1,0.9109,0,0.0,14,158.1699,0.033607,0.00216,0.0,0.0,Nov,1,2,1,3,Returning_Visitor,1,0
3,2.4027,0,0.0,0,62.6666,0.011714,0.008789,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,0,0
5,4.2033,0,0.0,16,590.7366,0.006427,0.022552,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,0,0
3,6.9028,0,0.0,5,1443.002,0.058482,0.026303,9.783606,0.0,Dec,2,2,1,11,Returning_Visitor,1,0
0,42.2421,0,0.0,6,1125.2396,0.002221,0.041506,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,0,0
0,5.1905,1,0.0,0,17.9696,4.2e-05,3.2e-05,0.0,0.0,May,1,1,4,2,Returning_Visitor,0,0
2,25.8467,4,0.0,0,126.4767,0.013295,0.031224,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,0,0
0,0.1282,0,0.0,28,655.1687,0.008986,0.01266,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,0,0
0,211.4453,0,0.0,0,1086.557,0.036077,0.004601,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,0,0
0,219.7582,1,0.0,9,161.1487,0.1058,0.012574,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,0,0
5,29.0721,0,0.0,18,285.4453,0.019546,0.041443,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,0
0,27.3716,3,0.0,0,91.6371,0.067248,0.040523,0.0,0.6,Dec,2,1,9,10,New_Visitor,0,0
6,7.322,0,0.0,3,54.332,0.0139,0.017874,0.0,0.0,Nov,2,1,1,2,Returning_Visitor,0,0
10,21.1467,3,0.0,31,2862.6379,0.010332,0.019735,34.538029,0.8,Mar,2,2,1,1,Returning_Visitor,0,0
2,2.0511,0,0.0,47,248.3812,0.00276,0.027509,0.0,0.0,Nov,2,1,4,2,Returning_Visitor,0,0
0,6.6469,0,0.0,15,13270.1085,5e-05,0.051304,0.0,0.0,May,2,1,4,4,New_Visitor,0,0
18,14.2676,0,19.8664,182,78.535,0.019496,0.001548,0.0,0.0,Mar,1,1,1,6,Returning_Visitor,1,0
4,0.2134,0,0.0,7,246.0967,0.012106,0.06538,39.927589,0.4,Sep,2,2,2,4,Returning_Visitor,0,0
0,307.0333,0,0.0,7,13.8831,0.008087,0.030284,0.0,0.4,Nov,2,2,2,2,Returning_Visitor,0,0
1,17.1024,0,0.0,6,4.9634,0.019875,0.013674,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0,0
1,48.6668,2,0.0,56,231.0099,0.06679,0.017481,9.390412,0.0,Dec,2,2,7,4,Returning_Visitor,0,0
4,8.881,0,63.4759,3,754.7783,5.2e-05,0.015134,0.0,0.0,June,1,2,3,1,Returning_Visitor,1,0
2,39.572,1,0.0,35,4031.1222,0.02294,0.006976,0.0,0.0,Sep,1,2,1,2,Returning_Visitor,0,1
0,0.3341,0,0.0,6,625.1973,0.001491,0.007591,25.223821,0.0,May,3,1,6,10,Returning_Visitor,1,0
0,167.1461,2,0.0,100,66.4426,0.044348,0.050504,0.0,0.0,Feb,2,1,3,2,Returning_Visitor,1,1
0,0.1976,0,0.0,146,226.9326,0.042733,0.004592,0.0,0.0,Aug,4,3,3,1,Returning_Visitor,0,0
0,2.0523,0,32.8231,0,20577.8454,0.020985,0.000939,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
0,88.366,0,0.0,71,85.2528,0.050831,0.00049,0.0,0.0,Mar,3,1,1,1,New_Visitor,0,0
0,479.4721,1,96.3078,7,218.2425,0.0129,0.01796,19.361983,0.0,Aug,2,4,3,4,Returning_Visitor,0,1
1,580.4293,0,0.0,1,2007.6297,0.048976,0.079782,0.0,0.0,Oct,2,1,8,10,Returning_Visitor,0,0
2,101.4199,0,91.5716,45,67.9849,0.094851,0.061647,0.0,0.0,Mar,1,5,6,3,Returning_Visitor,0,0
1,24.1214,0,0.0,1,3267.775,0.007573,0.033446,0.0,0.0,Mar,3,2,9,2,Returning_Visitor,0,0
1,3044.4605,0,0.0,0,204.8693,0.043044,0.002732,0.0,0.0,Nov,1,2,2,3,New_Visitor,1,0
0,21.1343,0,0.0,17,195.45,0.003475,0.01788,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,0,1
3,2.2254,0,0.0,14,178.9452,0.060511,0.004912,9.674514,0.0,Oct,2,1,3,3,Returning_Visitor,0,0
1,2.5785,0,0.0,5,1355.2474,0.001552,0.043922,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,0,0
0,1.84,0,0.0,30,4706.8664,0.000771,0.003543,0.0,0.0,May,3,2,7,13,Returning_Visitor,0,1
3,11.9185,0,0.0,353,75.3651,0.008417,0.038226,0.0,0.0,Oct,4,2,5,4,Returning_Visitor,1,0
0,40.5164,0,0.0,15,672.9669,0.017176,0.01224,0.0,0.0,Dec,1,8,9,1,Returning_Visitor,0,0
